entity_id,claim_id,rank,property_id,datatype,datavalue,sampling_weight_vb,sampling_weight
Q11725471,Q11725471$70946D8F-B653-431F-AEB7-DE69F1961258,normal,P119,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 8510693, 'id': 'Q8510693'}, 'type': 'wikibase-entityid'}",1461|8,182.625
Q3441313,Q3441313$9C9C1BAC-42C6-43B0-9490-2F0D71976FF2,normal,P119,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 64, 'id': 'Q64'}, 'type': 'wikibase-entityid'}",1461|8,182.625
Q828080,Q828080$20078574-52fe-4db4-b7a3-848aec3587de,normal,P119,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 335336, 'id': 'Q335336'}, 'type': 'wikibase-entityid'}",1461|8,182.625
Q3776461,Q3776461$61c38f1e-e457-43f2-aad3-5fc34e389b59,normal,P119,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16977149, 'id': 'Q16977149'}, 'type': 'wikibase-entityid'}",1461|8,182.625
Q17107280,Q17107280$e6a37a7a-4436-66c8-92fd-5928145edbae,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 17107279, 'id': 'Q17107279'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q2547628,Q2547628$4a39ba03-4632-0155-c59f-95e8f895664c,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2076436, 'id': 'Q2076436'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q62515,Q62515$FF3AD2EF-75D1-48C7-9DBE-29FF611B5308,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 36268, 'id': 'Q36268'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q62515,Q62515$B73DD84B-F530-4CF7-AADD-7A5B70E00399,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 75464202, 'id': 'Q75464202'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q16071517,Q16071517$8E415F73-0D42-452C-BDCC-881D37F96D9F,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3187239, 'id': 'Q3187239'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q4464780,Q4464780$90AE1A83-A49C-4929-B95F-6B4A1B7E5AA0,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 15982301, 'id': 'Q15982301'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q105755162,Q105755162$ab5a4fce-4929-e9b5-67e4-1cfde3f57e3c,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 272207, 'id': 'Q272207'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q106808001,Q106808001$7d7dcaa4-443f-b65f-8db4-d487c8857f17,normal,P26,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 67076777, 'id': 'Q67076777'}, 'type': 'wikibase-entityid'}",1510|8,188.75
Q5367855,Q5367855$F3148D7F-51CD-4030-9237-7E64FFEF7F43,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1355043, 'id': 'Q1355043'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q456011,Q456011$AEACC55D-2CAD-431A-8DF3-B0F5E79CF3D1,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 17506823, 'id': 'Q17506823'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q4795297,Q4795297$06F98549-BC2B-4338-85A4-034DE48F34EE,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 41582581, 'id': 'Q41582581'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q16014213,Q16014213$072A6B2E-6EE0-43F6-BBF9-87476125E3DE,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 17355090, 'id': 'Q17355090'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q20430367,Q20430367$4C4DC531-5CFC-4AF3-BCE2-85864119B66E,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 18390049, 'id': 'Q18390049'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q6539679,Q6539679$84D67526-B34B-43B8-8C01-E43A3613B315,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 654291, 'id': 'Q654291'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q16001872,Q16001872$5cbb1d39-45dd-7f63-35fe-2723e4078002,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19969159, 'id': 'Q19969159'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q151269,Q151269$3b52c331-af8d-4363-a49a-7fd8ea802fe0,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19969187, 'id': 'Q19969187'}, 'type': 'wikibase-entityid'}",1567|8,195.875
Q609694,Q609694$88b29868-4eeb-f38b-340f-6dd3fb484afc,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 16363246, 'id': 'Q16363246'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q720463,Q720463$5e96561e-4f32-1a94-520f-74ce932e81e0,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5625669, 'id': 'Q5625669'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q352657,Q352657$4f7a0a88-4739-92cf-e60c-1acf38f1c0e9,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 352649, 'id': 'Q352649'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q11419446,Q11419446$04ffe915-454c-87ab-ec7e-db4a63133422,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1120563, 'id': 'Q1120563'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q28056630,Q28056630$e52b35aa-4e08-fb96-0eea-87a1d63816b1,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 251283, 'id': 'Q251283'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q711702,Q711702$fa5e58b2-40d5-445d-d1a3-b8d8b67c8422,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4888802, 'id': 'Q4888802'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q99530403,Q99530403$0449aef2-4e9f-ca79-bbf5-64619c58a179,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 685636, 'id': 'Q685636'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q12884739,Q12884739$04c76282-4f73-3946-6798-dbc265f47789,normal,P22,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 47520796, 'id': 'Q47520796'}, 'type': 'wikibase-entityid'}",1711|8,213.875
Q28356655,Q28356655$76A70322-E420-48E6-AA99-C6E905171C64,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3739104, 'id': 'Q3739104'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q19338338,Q19338338$02F16F54-0E5F-430F-96B7-CA8A3F92052E,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3739104, 'id': 'Q3739104'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q19519297,Q19519297$60A68857-E1CC-4418-89D8-8E501A36926C,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3739104, 'id': 'Q3739104'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q379172,Q379172$27D9A0F9-7C89-4D9C-8E7B-684344BC5735,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 171558, 'id': 'Q171558'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q84493,Q84493$8F694A58-01C5-444E-8DA5-42FD2FADCA86,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3739104, 'id': 'Q3739104'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q3574067,Q3574067$D228B626-3C9A-40FC-81B1-1B15507E5B56,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 171558, 'id': 'Q171558'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q28597081,Q28597081$A7830456-9280-48CB-A6D6-A965AB39D541,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3739104, 'id': 'Q3739104'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q5218508,Q5218508$2c2bfae1-476d-8607-93af-09cadb47560a,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 171558, 'id': 'Q171558'}, 'type': 'wikibase-entityid'}",1763|8,220.375
Q366820,Q366820$D0659F97-65CA-4449-B5E7-E3A9ED6C1EAB,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 179248, 'id': 'Q179248'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q2583850,Q2583850$BD6FF9C1-16BE-4D7C-B64B-AD0E0A40B4C5,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 49085, 'id': 'Q49085'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q55281922,Q55281922$0c6fc2b9-4483-6744-cce9-844e656cc446,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1242155, 'id': 'Q1242155'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q7811758,Q7811758$04AE4480-5AFC-4C94-A2DE-E6EED65A4507,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 190168, 'id': 'Q190168'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q7342204,Q7342204$3794244F-768E-40F5-A710-7BAECAD6609C,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 49085, 'id': 'Q49085'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q2017525,Q2017525$3E15DE9F-3309-41BF-87A2-2AAA57120D4C,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 2436423, 'id': 'Q2436423'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q524086,Q524086$0C93C94C-7CBF-4000-B846-716EE56B6B2C,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 190168, 'id': 'Q190168'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q3706274,Q3706274$0F76BADA-76E5-4633-BAFB-24C94AC17673,normal,P172,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 49085, 'id': 'Q49085'}, 'type': 'wikibase-entityid'}",1800|8,225.0
Q5229392,Q5229392$f666fc0c-5df9-4f76-a2fa-6f227c82145e,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1849964, 'id': 'Q1849964'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q1167361,Q1167361$46039103-420c-6039-6014-968f2b1120da,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 739287, 'id': 'Q739287'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q7032401,Q7032401$de476b67-4819-4215-b6f0-4853c7db8b94,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 18485, 'id': 'Q18485'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q1174526,Q1174526$42fc07d4-45da-4f74-9be6-a086fd8f6c21,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1128631, 'id': 'Q1128631'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q302325,Q302325$03c5798c-cd5a-49ae-a31b-ae4edd510259,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 19473, 'id': 'Q19473'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q3052298,Q3052298$1B735CEA-E079-4A2C-A4B5-FB5E1396383F,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 8416, 'id': 'Q8416'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q3814030,Q3814030$29717aba-6572-4927-8bdc-b0f1540e9f22,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 741695, 'id': 'Q741695'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q43402137,Q43402137$B637EC0A-1023-48DA-ACC5-C60C3F6C1EE9,normal,P6087,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5623381, 'id': 'Q5623381'}, 'type': 'wikibase-entityid'}",1877|8,234.625
Q6499315,Q6499315$b668816f-40c7-cf80-2640-887c7206926d,normal,P1352,quantity,"{'value': {'amount': '+18', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q254344,Q254344$8e521864-8851-4512-9d27-daa0eed66e55,normal,P1352,quantity,"{'value': {'amount': '+63', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q7800147,Q7800147$9B8163C3-F144-4BEE-90C1-AAE2FB891220,normal,P1352,quantity,"{'value': {'amount': '+113', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q455707,Q455707$88001814-DF7C-452E-84B2-067F2ED3B56A,normal,P1352,quantity,"{'value': {'amount': '+40', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q4776248,Q4776248$7097e2e5-880d-4724-8c5b-3dd64c48b9f1,normal,P1352,quantity,"{'value': {'amount': '+225', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q377108,Q377108$04CCBD96-97E1-44B2-B2C9-729B855C4670,normal,P1352,quantity,"{'value': {'amount': '+41', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q455707,Q455707$6EAE6077-39E8-4A87-8B4B-B0BBD9022FBD,normal,P1352,quantity,"{'value': {'amount': '+39', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q223549,Q223549$84370b4e-4185-d0aa-112f-c0fe03956058,normal,P1352,quantity,"{'value': {'amount': '+6', 'unit': '1'}, 'type': 'quantity'}",1924|8,240.5
Q680239,Q680239$9662C6E9-0071-47D7-BEAA-2ECD9F638675,normal,P6509,quantity,"{'value': {'amount': '+10', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q935070,Q935070$EC608D5E-1125-41BC-BE7A-1548A061CFD0,normal,P6509,quantity,"{'value': {'amount': '+357', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q1079859,Q1079859$5CFDB7EB-1C60-4F1B-91B1-F7A0C4AAA345,normal,P6509,quantity,"{'value': {'amount': '+2', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q126705,Q126705$F613626B-FBAA-4068-8B1D-A1A0BDBDFF69,normal,P6509,quantity,"{'value': {'amount': '+22', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q607790,Q607790$31B5F9B1-7D0B-48F2-A1BC-FA95D1434092,normal,P6509,quantity,"{'value': {'amount': '+2', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q939777,Q939777$BC0D1638-7201-411F-A2E9-847A3A5D64F0,normal,P6509,quantity,"{'value': {'amount': '+2', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q1626692,Q1626692$54938062-4ADB-4F9E-88DA-66F62EC6B14C,normal,P6509,quantity,"{'value': {'amount': '+14', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q1472015,Q1472015$5EC267A1-A8BD-4E40-B6EC-863047577F0D,normal,P6509,quantity,"{'value': {'amount': '+55', 'unit': '1'}, 'type': 'quantity'}",2236|8,279.5
Q16240150,Q16240150$3982A739-BDED-416C-A948-7456BA8B52A7,normal,P1350,quantity,"{'value': {'amount': '+171', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q52088346,Q52088346$21914583-64EC-4724-8A38-16F825B3F9C6,normal,P1350,quantity,"{'value': {'amount': '+5', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q2348402,Q2348402$6f9997d7-4019-b260-bb0d-39d425b9dee1,normal,P1350,quantity,"{'value': {'amount': '+1', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q6379853,Q6379853$BCC5FB9D-35A3-4225-B445-18F2E4379CFC,normal,P1350,quantity,"{'value': {'amount': '+5', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q1913885,Q1913885$B9EA9409-D874-4031-937C-6F37E566C342,normal,P1350,quantity,"{'value': {'amount': '+29', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q4906595,Q4906595$E6C10408-BB5E-4BCF-B71E-88EAF30CDD68,normal,P1350,quantity,"{'value': {'amount': '+4', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q5213400,Q5213400$0A5FF13D-DE08-438B-8866-4A9D20D521D9,normal,P1350,quantity,"{'value': {'amount': '+4', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q1385400,Q1385400$8FDEC872-CAA9-4FE5-B691-C9CF9044183A,normal,P1350,quantity,"{'value': {'amount': '+1011', 'unit': '1'}, 'type': 'quantity'}",2244|8,280.5
Q10504364,Q10504364$f402e643-77a8-443f-ac9d-e6be6f848386,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12078, 'id': 'Q12078'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q7273266,Q7273266$44c6c7fb-18a2-4796-84a9-27ffcf21fe22,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 206901, 'id': 'Q206901'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q2707333,Q2707333$5563c560-abe5-42c3-ac4f-d604a689761f,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 175111, 'id': 'Q175111'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q11419446,Q11419446$76eaa178-4b8b-4477-e2ef-f9fc5d0aef4f,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12192, 'id': 'Q12192'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q16262523,Q16262523$c49854a7-44ae-50c4-bf58-9aaa64d33338,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 11868838, 'id': 'Q11868838'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q173081,Q173081$ee6660f7-ac94-4fab-84b6-0b89afc03818,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 9687, 'id': 'Q9687'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q1508678,Q1508678$D5B8CECB-4C8C-429B-9774-BDA6451AC6E9,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 206901, 'id': 'Q206901'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q1691516,Q1691516$E3C22C71-B9FC-42CE-9142-D6153D33F45B,normal,P509,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 12152, 'id': 'Q12152'}, 'type': 'wikibase-entityid'}",2248|8,281.0
Q2445882,Q2445882$EA06897C-5DA2-4DCC-A2E4-A4C1056AF396,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 935835, 'id': 'Q935835'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
Q3017196,Q3017196$d02143a4-4ff9-9536-330a-7a6419e50413,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4093, 'id': 'Q4093'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
Q38324848,Q38324848$5fa1a2f3-47ee-1454-be23-52ca9f82fb1d,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 487212, 'id': 'Q487212'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
Q20829267,Q20829267$dd30e451-43ca-4285-e466-9e4c0ecc53d8,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 1018289, 'id': 'Q1018289'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
Q63865284,Q63865284$457d84ee-446b-b892-b03f-c2cdf70ccb16,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 15470, 'id': 'Q15470'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
Q5271198,Q5271198$116D23BC-A434-4347-A7A2-E8DA403C5A29,normal,P551,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 10389, 'id': 'Q10389'}, 'type': 'wikibase-entityid'}",2342|7,334.57142857142856
